"","year","iso3c","sector","co2e_emissions"
"7131",1979,"CHL","Other sectors",28.092785526106
"7132",1980,"CHL","Power Industry",3.865186358
"7133",1980,"CHL","Buildings",2.9377633962
"7134",1980,"CHL","Transport",6.31976910014
"7135",1980,"CHL","Other industrial combustion",8.93474398975
"7136",1980,"CHL","Other sectors",29.4169547566226
"7137",1981,"CHL","Power Industry",3.7857713995606
"7138",1981,"CHL","Buildings",2.9585477136
"7139",1981,"CHL","Transport",6.7027437697394
"7140",1981,"CHL","Other industrial combustion",8.52167895045
"7141",1981,"CHL","Other sectors",28.847827743485
"7142",1982,"CHL","Power Industry",2.9027137719
"7143",1982,"CHL","Buildings",2.9574910684
"7144",1982,"CHL","Transport",6.3322666033546
"7145",1982,"CHL","Other industrial combustion",6.84761386675
"7146",1982,"CHL","Other sectors",28.1458243690605
"7147",1983,"CHL","Power Industry",2.9229905306798
"7148",1983,"CHL","Buildings",2.7555359222
"7149",1983,"CHL","Transport",6.352439389615
"7150",1983,"CHL","Other industrial combustion",7.67547154665
"7151",1983,"CHL","Other sectors",27.4984677550862
"7152",1984,"CHL","Power Industry",3.50104580665
"7153",1984,"CHL","Buildings",2.8069533936
"7154",1984,"CHL","Transport",6.3348594816164
"7155",1984,"CHL","Other industrial combustion",8.30451099605
"7156",1984,"CHL","Other sectors",27.4447453874616
"7157",1985,"CHL","Power Industry",3.03727165125
"7158",1985,"CHL","Buildings",2.755035097
"7159",1985,"CHL","Transport",6.2571211947516
"7160",1985,"CHL","Other industrial combustion",8.33119723665
"7161",1985,"CHL","Other sectors",26.0454710625306
"7162",1986,"CHL","Power Industry",2.9382980452
"7163",1986,"CHL","Buildings",3.095928798
"7164",1986,"CHL","Transport",6.428881541362
"7165",1986,"CHL","Other industrial combustion",8.54775460325
"7166",1986,"CHL","Other sectors",25.3661946389996
"7167",1987,"CHL","Power Industry",2.8433190206
"7168",1987,"CHL","Buildings",3.0184651012
"7169",1987,"CHL","Transport",6.86595946734
"7170",1987,"CHL","Other industrial combustion",8.60282048105
"7171",1987,"CHL","Other sectors",25.601908343193
"7172",1988,"CHL","Power Industry",4.5733715252
"7173",1988,"CHL","Buildings",3.272139589
"7174",1988,"CHL","Transport",7.82975195324
"7175",1988,"CHL","Other industrial combustion",10.0124782576
"7176",1988,"CHL","Other sectors",25.7986517394543
"7177",1989,"CHL","Power Industry",7.35109056935
"7178",1989,"CHL","Buildings",3.4920669796
"7179",1989,"CHL","Transport",8.392689146584
"7180",1989,"CHL","Other industrial combustion",11.7062885777
"7181",1989,"CHL","Other sectors",26.0901781159021
"7182",1990,"CHL","Power Industry",8.348697058125
"7183",1990,"CHL","Buildings",4.075341582
"7184",1990,"CHL","Transport",9.1899555755035
"7185",1990,"CHL","Other industrial combustion",8.8108429758
"7186",1990,"CHL","Other sectors",26.5136604584043
"7187",1991,"CHL","Power Industry",5.8348523994
"7188",1991,"CHL","Buildings",4.5502633273
"7189",1991,"CHL","Transport",9.6030328478778
"7190",1991,"CHL","Other industrial combustion",9.3412358057
"7191",1991,"CHL","Other sectors",26.1998881416797
"7192",1992,"CHL","Power Industry",4.2666662373
"7193",1992,"CHL","Buildings",5.0784033902
"7194",1992,"CHL","Transport",10.4198740470669
"7195",1992,"CHL","Other industrial combustion",10.56413354055
"7196",1992,"CHL","Other sectors",27.4930868700473
"7197",1993,"CHL","Power Industry",4.5801616429
"7198",1993,"CHL","Buildings",5.192605324
"7199",1993,"CHL","Transport",11.5494255461219
"7200",1993,"CHL","Other industrial combustion",10.78577391025
"7201",1993,"CHL","Other sectors",28.1749896711845
"7202",1994,"CHL","Power Industry",6.54893920435
"7203",1994,"CHL","Buildings",5.4625485915
"7204",1994,"CHL","Transport",12.4842182756844
"7205",1994,"CHL","Other industrial combustion",10.7086719635
"7206",1994,"CHL","Other sectors",28.8299189884798
"7207",1995,"CHL","Power Industry",7.3685837499702
"7208",1995,"CHL","Buildings",5.4057415275
"7209",1995,"CHL","Transport",13.8082769241113
"7210",1995,"CHL","Other industrial combustion",11.76838176375
"7211",1995,"CHL","Other sectors",30.6618049359314
"7212",1996,"CHL","Power Industry",10.64997543295
"7213",1996,"CHL","Buildings",5.5765770634
"7214",1996,"CHL","Transport",15.0159832635477
"7215",1996,"CHL","Other industrial combustion",13.05788521945
"7216",1996,"CHL","Other sectors",31.8013478956902
"7217",1997,"CHL","Power Industry",12.908571883836
"7218",1997,"CHL","Buildings",6.1943022009
"7219",1997,"CHL","Transport",15.9155794189439
"7220",1997,"CHL","Other industrial combustion",15.8635901776
"7221",1997,"CHL","Other sectors",32.0256829375746
"7222",1998,"CHL","Power Industry",14.9501092638306
"7223",1998,"CHL","Buildings",5.2336482308
"7224",1998,"CHL","Transport",16.7509472716622
"7225",1998,"CHL","Other industrial combustion",14.6249714032
"7226",1998,"CHL","Other sectors",31.8837072838122
"7227",1999,"CHL","Power Industry",17.762453197704
"7228",1999,"CHL","Buildings",5.5382169452
"7229",1999,"CHL","Transport",16.9264219870016
"7230",1999,"CHL","Other industrial combustion",13.8966242121
"7231",1999,"CHL","Other sectors",32.7307107297322
"7232",2000,"CHL","Power Industry",13.795156374648
"7233",2000,"CHL","Buildings",5.7853040709
"7234",2000,"CHL","Transport",17.1625662346716
"7235",2000,"CHL","Other industrial combustion",13.36030255505
"7236",2000,"CHL","Other sectors",33.9717104336816
"7237",2001,"CHL","Power Industry",11.5636475760404
"7238",2001,"CHL","Buildings",5.7651857368
"7239",2001,"CHL","Transport",16.2316544669024
"7240",2001,"CHL","Other industrial combustion",14.5908191917
"7241",2001,"CHL","Other sectors",34.3454334618944
"7242",2002,"CHL","Power Industry",12.0576550876299
"7243",2002,"CHL","Buildings",5.7193691149
"7244",2002,"CHL","Transport",16.7456464717794
"7245",2002,"CHL","Other industrial combustion",14.3953833007
"7246",2002,"CHL","Other sectors",34.0856895114712
"7247",2003,"CHL","Power Industry",13.7102232857292
"7248",2003,"CHL","Buildings",5.3356856889
"7249",2003,"CHL","Transport",16.4996257281791
"7250",2003,"CHL","Other industrial combustion",14.54872937915
"7251",2003,"CHL","Other sectors",35.0674099226279
"7252",2004,"CHL","Power Industry",16.6758311105632
"7253",2004,"CHL","Buildings",5.9926687709
"7254",2004,"CHL","Transport",17.0938020673311
"7255",2004,"CHL","Other industrial combustion",15.115737849775
"7256",2004,"CHL","Other sectors",35.8384209029867
"7257",2005,"CHL","Power Industry",16.876353584068
"7258",2005,"CHL","Buildings",5.4561488483
"7259",2005,"CHL","Transport",18.7462307658356
"7260",2005,"CHL","Other industrial combustion",14.856139489195
"7261",2005,"CHL","Other sectors",35.5807740985274
"7262",2006,"CHL","Power Industry",17.0816543387355
"7263",2006,"CHL","Buildings",5.439889676
"7264",2006,"CHL","Transport",18.4697956668976
"7265",2006,"CHL","Other industrial combustion",16.22334139522
"7266",2006,"CHL","Other sectors",35.490413164982
"7267",2007,"CHL","Power Industry",22.5352042676997
"7268",2007,"CHL","Buildings",5.9184018145
"7269",2007,"CHL","Transport",20.0097307697346
"7270",2007,"CHL","Other industrial combustion",16.20510470097
"7271",2007,"CHL","Other sectors",36.3750621029496
"7272",2008,"CHL","Power Industry",24.3309219657533
"7273",2008,"CHL","Buildings",6.0599600702
"7274",2008,"CHL","Transport",20.7965219947125
"7275",2008,"CHL","Other industrial combustion",16.98453452812
"7276",2008,"CHL","Other sectors",37.0611413637138
"7277",2009,"CHL","Power Industry",23.0121979759046
"7278",2009,"CHL","Buildings",6.2864958662
"7279",2009,"CHL","Transport",20.9296994489758
"7280",2009,"CHL","Other industrial combustion",15.63573315222
"7281",2009,"CHL","Other sectors",35.825137412174
"7282",2010,"CHL","Power Industry",25.2194492505344
"7283",2010,"CHL","Buildings",7.0905735292
"7284",2010,"CHL","Transport",21.670329670568
"7285",2010,"CHL","Other industrial combustion",16.287224196706
"7286",2010,"CHL","Other sectors",33.3201941553454
"7287",2011,"CHL","Power Industry",29.5753813354783
"7288",2011,"CHL","Buildings",8.20081628499999
"7289",2011,"CHL","Transport",22.0841419225294
"7290",2011,"CHL","Other industrial combustion",17.270573848175
"7291",2011,"CHL","Other sectors",36.4981367806194
"7292",2012,"CHL","Power Industry",34.6038277551728
"7293",2012,"CHL","Buildings",7.5402859488
"7294",2012,"CHL","Transport",22.6670442310808
"7295",2012,"CHL","Other industrial combustion",14.625303530575
"7296",2012,"CHL","Other sectors",37.8490190062978
"7297",2013,"CHL","Power Industry",35.6879388515206
"7298",2013,"CHL","Buildings",7.3683928723
"7299",2013,"CHL","Transport",24.745986837144
"7300",2013,"CHL","Other industrial combustion",16.393798659256
"7301",2013,"CHL","Other sectors",34.7312924631224
"7302",2014,"CHL","Power Industry",29.9344183334294
"7303",2014,"CHL","Buildings",6.0979520415
"7304",2014,"CHL","Transport",23.8339117521726
"7305",2014,"CHL","Other industrial combustion",17.243920121
"7306",2014,"CHL","Other sectors",34.9357225657775
"7307",2015,"CHL","Power Industry",33.4661802588113
"7308",2015,"CHL","Buildings",6.1368897722
"7309",2015,"CHL","Transport",25.4879203562452
"7310",2015,"CHL","Other industrial combustion",17.602727278356
"7311",2015,"CHL","Other sectors",34.3641729071085
"7312",2016,"CHL","Power Industry",35.5960578528828
"7313",2016,"CHL","Buildings",7.3804185263
"7314",2016,"CHL","Transport",26.6617546105282
"7315",2016,"CHL","Other industrial combustion",17.304085395956
"7316",2016,"CHL","Other sectors",35.4453345129092
"7317",2017,"CHL","Power Industry",35.0629356041709
"7318",2017,"CHL","Buildings",8.5493394435
"7319",2017,"CHL","Transport",27.6660958382152
"7320",2017,"CHL","Other industrial combustion",16.55474294575
"7321",2017,"CHL","Other sectors",36.6144820090128
"7322",2018,"CHL","Power Industry",33.8892656208156
"7323",2018,"CHL","Buildings",8.66275507194264
"7324",2018,"CHL","Transport",28.1681440486081
"7325",2018,"CHL","Other industrial combustion",16.5507433119872
"7326",2018,"CHL","Other sectors",38.3460154654525
"7327",1970,"CHN","Power Industry",130.395461091484
"7328",1970,"CHN","Buildings",335.96943735134
"7329",1970,"CHN","Transport",45.82670626446
"7330",1970,"CHN","Other industrial combustion",388.8601826164
"7331",1970,"CHN","Other sectors",1114.1212609856
"7332",1971,"CHN","Power Industry",130.395326051444
"7333",1971,"CHN","Buildings",335.48631361304
"7334",1971,"CHN","Transport",45.82670626446
"7335",1971,"CHN","Other industrial combustion",388.8601826164
"7336",1971,"CHN","Other sectors",1161.88031145865
"7337",1972,"CHN","Power Industry",140.7534794574
"7338",1972,"CHN","Buildings",352.98609940926
"7339",1972,"CHN","Transport",50.53451029252
"7340",1972,"CHN","Other industrial combustion",412.108561245
"7341",1972,"CHN","Other sectors",1183.6349419241
"7342",1973,"CHN","Power Industry",151.53453023531
"7343",1973,"CHN","Buildings",361.0111958962
"7344",1973,"CHN","Transport",54.87740033876
"7345",1973,"CHN","Other industrial combustion",423.929636535
"7346",1973,"CHN","Other sectors",1194.1040083054
"7347",1974,"CHN","Power Industry",148.334290372378
"7348",1974,"CHN","Buildings",362.0918747491
"7349",1974,"CHN","Transport",59.37227623364
"7350",1974,"CHN","Other industrial combustion",439.5650208986
"7351",1974,"CHN","Other sectors",1197.85468527156
"7352",1975,"CHN","Power Industry",176.853982687
"7353",1975,"CHN","Buildings",412.88068424334
"7354",1975,"CHN","Transport",66.48888145454
"7355",1975,"CHN","Other industrial combustion",513.3518552232
"7356",1975,"CHN","Other sectors",1226.74158127128
"7357",1976,"CHN","Power Industry",182.54947853085
"7358",1976,"CHN","Buildings",418.7362519482
"7359",1976,"CHN","Transport",67.49277264902
"7360",1976,"CHN","Other industrial combustion",544.4371552004
"7361",1976,"CHN","Other sectors",1244.0851411715
"7362",1977,"CHN","Power Industry",205.997799895114
"7363",1977,"CHN","Buildings",465.61534082794
"7364",1977,"CHN","Transport",74.76170743412
"7365",1977,"CHN","Other industrial combustion",619.3611329886
"7366",1977,"CHN","Other sectors",1267.81375529272
"7367",1978,"CHN","Power Industry",270.70738644402
"7368",1978,"CHN","Buildings",504.70705693144
"7369",1978,"CHN","Transport",72.64814518356
"7370",1978,"CHN","Other industrial combustion",684.0565176864
"7371",1978,"CHN","Other sectors",1293.82341187578
"7372",1979,"CHN","Power Industry",295.95996746444
"7373",1979,"CHN","Buildings",514.2171334492
"7374",1979,"CHN","Transport",75.59243035468
"7375",1979,"CHN","Other industrial combustion",672.6293443458
"7376",1979,"CHN","Other sectors",1312.80454630692
"7377",1980,"CHN","Power Industry",311.35968357695
"7378",1980,"CHN","Buildings",483.74660088899
"7379",1980,"CHN","Transport",71.5277021781195
"7380",1980,"CHN","Other industrial combustion",653.0825899132
"7381",1980,"CHN","Other sectors",1324.10798004523
"7382",1981,"CHN","Power Industry",310.77702510233
"7383",1981,"CHN","Buildings",506.30038408294
"7384",1981,"CHN","Transport",71.288089354422
"7385",1981,"CHN","Other industrial combustion",628.1135139692
"7386",1981,"CHN","Other sectors",1300.47332566002
"7387",1982,"CHN","Power Industry",320.66043531851
"7388",1982,"CHN","Buildings",521.8314628832
"7389",1982,"CHN","Transport",74.690212541115
"7390",1982,"CHN","Other industrial combustion",659.1126673749
"7391",1982,"CHN","Other sectors",1323.98397662255
"7392",1983,"CHN","Power Industry",335.93773243988
"7393",1983,"CHN","Buildings",544.44563693854
"7394",1983,"CHN","Transport",79.34172792534
"7395",1983,"CHN","Other industrial combustion",692.7094764479
"7396",1983,"CHN","Other sectors",1361.43634865528
"7397",1984,"CHN","Power Industry",366.22243859901
"7398",1984,"CHN","Buildings",581.598974843
"7399",1984,"CHN","Transport",84.69286248935
"7400",1984,"CHN","Other industrial combustion",761.333605380499
"7401",1984,"CHN","Other sectors",1406.73577173673
"7402",1985,"CHN","Power Industry",394.701355806558
"7403",1985,"CHN","Buildings",606.9589310701
"7404",1985,"CHN","Transport",87.153537877635
"7405",1985,"CHN","Other industrial combustion",717.173576562151
"7406",1985,"CHN","Other sectors",1403.88288292338
"7407",1986,"CHN","Power Industry",426.257641621847
"7408",1986,"CHN","Buildings",634.190584580791
"7409",1986,"CHN","Transport",94.94012918896
"7410",1986,"CHN","Other industrial combustion",748.969361746101
"7411",1986,"CHN","Other sectors",1445.59571223717
"7412",1987,"CHN","Power Industry",475.625494362905
"7413",1987,"CHN","Buildings",656.1902752612
"7414",1987,"CHN","Transport",99.654412432125
"7415",1987,"CHN","Other industrial combustion",798.76803033745
"7416",1987,"CHN","Other sectors",1506.15524986813
"7417",1988,"CHN","Power Industry",531.742359265687
"7418",1988,"CHN","Buildings",695.7789550883
"7419",1988,"CHN","Transport",105.74321456248
"7420",1988,"CHN","Other industrial combustion",846.93843747172
"7421",1988,"CHN","Other sectors",1549.33799669446
"7422",1989,"CHN","Power Industry",580.19934050476
"7423",1989,"CHN","Buildings",688.26404069849
"7424",1989,"CHN","Transport",109.587440332695
"7425",1989,"CHN","Other industrial combustion",869.708110823801
"7426",1989,"CHN","Other sectors",1598.42061665306
"7427",1990,"CHN","Power Industry",642.014084098447
"7428",1990,"CHN","Buildings",707.983886272599
"7429",1990,"CHN","Transport",95.22480336758
"7430",1990,"CHN","Other industrial combustion",837.5927360083
"7431",1990,"CHN","Other sectors",1637.3706330101
"7432",1991,"CHN","Power Industry",707.213422772948
"7433",1991,"CHN","Buildings",709.5345134033
"7434",1991,"CHN","Transport",101.84306150895
"7435",1991,"CHN","Other industrial combustion",875.58319957934
"7436",1991,"CHN","Other sectors",1664.87458344689
"7437",1992,"CHN","Power Industry",783.865682749894
"7438",1992,"CHN","Buildings",670.86283473689
"7439",1992,"CHN","Transport",112.514764776868
"7440",1992,"CHN","Other industrial combustion",912.0144367108
"7441",1992,"CHN","Other sectors",1706.40805280653
"7442",1993,"CHN","Power Industry",894.41324211867
"7443",1993,"CHN","Buildings",686.39711459355
"7444",1993,"CHN","Transport",127.384052971631
"7445",1993,"CHN","Other industrial combustion",975.9673609827
"7446",1993,"CHN","Other sectors",1711.84811877655
"7447",1994,"CHN","Power Industry",970.721899139658
"7448",1994,"CHN","Buildings",657.25882767564
"7449",1994,"CHN","Transport",117.93634146196
"7450",1994,"CHN","Other industrial combustion",1027.39285156762
"7451",1994,"CHN","Other sectors",1828.74868104655
"7452",1995,"CHN","Power Industry",1063.668200461
"7453",1995,"CHN","Buildings",681.3044238383
"7454",1995,"CHN","Transport",129.13320136064
"7455",1995,"CHN","Other industrial combustion",1205.8002899619
"7456",1995,"CHN","Other sectors",1944.50332524929
"7457",1996,"CHN","Power Industry",1214.21654893986
"7458",1996,"CHN","Buildings",536.70137343164
"7459",1996,"CHN","Transport",172.130243502629
"7460",1996,"CHN","Other industrial combustion",1098.642401645
"7461",1996,"CHN","Other sectors",2000.85873492699
"7462",1997,"CHN","Power Industry",1194.85400823735
"7463",1997,"CHN","Buildings",640.710754845659
"7464",1997,"CHN","Transport",148.237495004437
"7465",1997,"CHN","Other industrial combustion",1108.1446160831
"7466",1997,"CHN","Other sectors",1957.786367935
"7467",1998,"CHN","Power Industry",1265.37792438216
"7468",1998,"CHN","Buildings",581.157824515349
"7469",1998,"CHN","Transport",142.381054559811
"7470",1998,"CHN","Other industrial combustion",1182.6967193922
"7471",1998,"CHN","Other sectors",1970.07373455377
"7472",1999,"CHN","Power Industry",1301.54025429278
"7473",1999,"CHN","Buildings",590.96157947296
"7474",1999,"CHN","Transport",159.66243362156
"7475",1999,"CHN","Other industrial combustion",1016.5826451949
"7476",1999,"CHN","Other sectors",2034.67325793698
"7477",2000,"CHN","Power Industry",1433.84179021782
"7478",2000,"CHN","Buildings",493.64219285491
"7479",2000,"CHN","Transport",252.753162663006
"7480",2000,"CHN","Other industrial combustion",1062.2358537147
"7481",2000,"CHN","Other sectors",2100.77571944256
"7482",2001,"CHN","Power Industry",1514.0335114346
"7483",2001,"CHN","Buildings",500.20804661781
"7484",2001,"CHN","Transport",258.598803833161
"7485",2001,"CHN","Other industrial combustion",1123.65948439092
"7486",2001,"CHN","Other sectors",2145.90969758498
"7487",2002,"CHN","Power Industry",1695.86065162208
"7488",2002,"CHN","Buildings",516.03182142671
"7489",2002,"CHN","Transport",281.109082603265
"7490",2002,"CHN","Other industrial combustion",1162.0813176436
"7491",2002,"CHN","Other sectors",2227.0466336306
"7492",2003,"CHN","Power Industry",2008.01666324861
"7493",2003,"CHN","Buildings",559.96301259554
"7494",2003,"CHN","Transport",318.55797078574
"7495",2003,"CHN","Other industrial combustion",1330.627510817
"7496",2003,"CHN","Other sectors",2405.04889110549
"7497",2004,"CHN","Power Industry",2217.86925048047
"7498",2004,"CHN","Buildings",619.23795606288
"7499",2004,"CHN","Transport",377.317998923151
"7500",2004,"CHN","Other industrial combustion",1684.1983095604
"7501",2004,"CHN","Other sectors",2610.66174874061
"7502",2005,"CHN","Power Industry",2388.47845451944
"7503",2005,"CHN","Buildings",646.76489211642
"7504",2005,"CHN","Transport",403.892971120259
"7505",2005,"CHN","Other industrial combustion",2129.9618228147
"7506",2005,"CHN","Other sectors",2800.67033426489
"7507",2006,"CHN","Power Industry",2703.92672323339
"7508",2006,"CHN","Buildings",670.081886916811
"7509",2006,"CHN","Transport",441.800825324451
"7510",2006,"CHN","Other industrial combustion",2311.394311304
"7511",2006,"CHN","Other sectors",3054.2837060541
"7512",2007,"CHN","Power Industry",2950.52173734841
"7513",2007,"CHN","Buildings",677.46939135585
"7514",2007,"CHN","Transport",475.845885249494
"7515",2007,"CHN","Other industrial combustion",2531.4262661425
"7516",2007,"CHN","Other sectors",3171.20705355293
"7517",2008,"CHN","Power Industry",2982.46126152297
"7518",2008,"CHN","Buildings",654.54314523032
"7519",2008,"CHN","Transport",515.374227318587
"7520",2008,"CHN","Other industrial combustion",2674.3177132154
"7521",2008,"CHN","Other sectors",3181.96981941357
"7522",2009,"CHN","Power Industry",3165.7567291595
"7523",2009,"CHN","Buildings",665.05260376003
"7524",2009,"CHN","Transport",525.49968707105
"7525",2009,"CHN","Other industrial combustion",2932.9019871018
"7526",2009,"CHN","Other sectors",3377.53074237928
"7527",2010,"CHN","Power Industry",3501.68294232134
"7528",2010,"CHN","Buildings",690.74683380394
"7529",2010,"CHN","Transport",577.575321236816
"7530",2010,"CHN","Other industrial combustion",3221.5135847732
"7531",2010,"CHN","Other sectors",3543.41989531139
"7532",2011,"CHN","Power Industry",3982.21552323223
"7533",2011,"CHN","Buildings",720.88811460185
"7534",2011,"CHN","Transport",631.554834032938
"7535",2011,"CHN","Other industrial combustion",3398.0551639626
"7536",2011,"CHN","Other sectors",3800.9551127029
"7537",2012,"CHN","Power Industry",4104.48297662538
"7538",2012,"CHN","Buildings",743.881884379441
"7539",2012,"CHN","Transport",696.428431811983
"7540",2012,"CHN","Other industrial combustion",3436.6126341475
"7541",2012,"CHN","Other sectors",3922.17653185049
"7542",2013,"CHN","Power Industry",4377.61589603801
"7543",2013,"CHN","Buildings",774.24114082974
"7544",2013,"CHN","Transport",752.380732452618
"7545",2013,"CHN","Other industrial combustion",3448.8414472546
"7546",2013,"CHN","Other sectors",3869.76681958506
"7547",2014,"CHN","Power Industry",4302.32487211181
"7548",2014,"CHN","Buildings",784.57183247704
"7549",2014,"CHN","Transport",782.531408524192
"7550",2014,"CHN","Other industrial combustion",3419.488116656
"7551",2014,"CHN","Other sectors",3990.59788865116
"7552",2015,"CHN","Power Industry",4273.14879057858
"7553",2015,"CHN","Buildings",810.623427842
"7554",2015,"CHN","Transport",840.076062706219
"7555",2015,"CHN","Other industrial combustion",3339.4221518747
"7556",2015,"CHN","Other sectors",3941.36339424553
"7557",2016,"CHN","Power Industry",4382.51542716775
"7558",2016,"CHN","Buildings",823.85269865791
"7559",2016,"CHN","Transport",856.780496318342
"7560",2016,"CHN","Other industrial combustion",3161.93040529701
"7561",2016,"CHN","Other sectors",3949.77030225142
"7562",2017,"CHN","Power Industry",4623.84743892709
"7563",2017,"CHN","Buildings",820.32785005003
"7564",2017,"CHN","Transport",895.041092254021
"7565",2017,"CHN","Other industrial combustion",3078.2251702998
"7566",2017,"CHN","Other sectors",3968.04626850952
"7567",2018,"CHN","Power Industry",4742.67355432359
"7568",2018,"CHN","Buildings",856.65006049628
"7569",2018,"CHN","Transport",926.952997453792
"7570",2018,"CHN","Other industrial combustion",3153.45994254551
"7571",2018,"CHN","Other sectors",4060.05453592253
"7572",1970,"CIV","Power Industry",0.47585490095
"7573",1970,"CIV","Buildings",0.5988854413
"7574",1970,"CIV","Transport",0.89329312929
"7575",1970,"CIV","Other industrial combustion",0.7742585837
"7576",1970,"CIV","Other sectors",3.5607610984118
"7577",1971,"CIV","Power Industry",0.47585490095
"7578",1971,"CIV","Buildings",0.5988854413
"7579",1971,"CIV","Transport",0.89334817287
"7580",1971,"CIV","Other industrial combustion",0.7742585837
"7581",1971,"CIV","Other sectors",3.67619121574212
"7582",1972,"CIV","Power Industry",0.49113679845
"7583",1972,"CIV","Buildings",0.63989298885
"7584",1972,"CIV","Transport",0.973621407805
"7585",1972,"CIV","Other industrial combustion",0.9047633721
"7586",1972,"CIV","Other sectors",3.82874461916544
"7587",1973,"CIV","Power Industry",0.66210193751
"7588",1973,"CIV","Buildings",0.61356834305
"7589",1973,"CIV","Transport",0.928130201222
"7590",1973,"CIV","Other industrial combustion",0.87277658135
"7591",1973,"CIV","Other sectors",3.95838550721328
"7592",1974,"CIV","Power Industry",0.5969430339956
"7593",1974,"CIV","Buildings",0.645787997
"7594",1974,"CIV","Transport",0.970889738955
"7595",1974,"CIV","Other industrial combustion",0.9762171398
"7596",1974,"CIV","Other sectors",4.07387865796922
"7597",1975,"CIV","Power Industry",0.5956141267886
"7598",1975,"CIV","Buildings",0.68667436405
"7599",1975,"CIV","Transport",1.030953402665
"7600",1975,"CIV","Other industrial combustion",1.120438229925
"7601",1975,"CIV","Other sectors",4.35323457731218
"7602",1976,"CIV","Power Industry",0.7824188323458
"7603",1976,"CIV","Buildings",0.76041283735
"7604",1976,"CIV","Transport",1.236586931205
"7605",1976,"CIV","Other industrial combustion",1.1193366191
"7606",1976,"CIV","Other sectors",4.56761092168984
"7607",1977,"CIV","Power Industry",1.0315574762246
"7608",1977,"CIV","Buildings",0.8108793026
"7609",1977,"CIV","Transport",1.322690123555
"7610",1977,"CIV","Other industrial combustion",0.679661015
"7611",1977,"CIV","Other sectors",4.81913237475874
"7612",1978,"CIV","Power Industry",1.2600808760678
"7613",1978,"CIV","Buildings",0.8671837071
"7614",1978,"CIV","Transport",1.434008414315
"7615",1978,"CIV","Other industrial combustion",0.8695649467
"7616",1978,"CIV","Other sectors",5.02155684964038
"7617",1979,"CIV","Power Industry",0.860081658176
"7618",1979,"CIV","Buildings",0.9044065862
"7619",1979,"CIV","Transport",1.51645053813
"7620",1979,"CIV","Other industrial combustion",0.8369920934
"7621",1979,"CIV","Other sectors",5.22139749000144
"7622",1980,"CIV","Power Industry",0.39779475338954
"7623",1980,"CIV","Buildings",0.9925320211
"7624",1980,"CIV","Transport",1.58032805138
"7625",1980,"CIV","Other industrial combustion",0.90034656845
"7626",1980,"CIV","Other sectors",5.3693367382517
"7627",1981,"CIV","Power Industry",0.1510280540108
"7628",1981,"CIV","Buildings",1.0029331642
"7629",1981,"CIV","Transport",1.52911012497516
"7630",1981,"CIV","Other industrial combustion",0.79685123965
"7631",1981,"CIV","Other sectors",5.78076714644128
"7632",1982,"CIV","Power Industry",0.22904689521966
"7633",1982,"CIV","Buildings",0.96213835005
"7634",1982,"CIV","Transport",1.4303102040362
"7635",1982,"CIV","Other industrial combustion",0.848279637
"7636",1982,"CIV","Other sectors",5.92746353287666
"7637",1983,"CIV","Power Industry",0.9968026559077
"7638",1983,"CIV","Buildings",0.9344790794
"7639",1983,"CIV","Transport",1.2931245679742
"7640",1983,"CIV","Other industrial combustion",1.0342808909
"7641",1983,"CIV","Other sectors",6.53021466647234
"7642",1984,"CIV","Power Industry",1.272408012779
"7643",1984,"CIV","Buildings",0.9447609518
"7644",1984,"CIV","Transport",1.2041332944778
"7645",1984,"CIV","Other industrial combustion",0.44874238375
"7646",1984,"CIV","Other sectors",6.86379392373548
"7647",1985,"CIV","Power Industry",0.694694262921
"7648",1985,"CIV","Buildings",0.9715610718
"7649",1985,"CIV","Transport",1.2074043981714
"7650",1985,"CIV","Other industrial combustion",0.724017556
"7651",1985,"CIV","Other sectors",7.0433955845472
"7652",1986,"CIV","Power Industry",0.738442152663
"7653",1986,"CIV","Buildings",1.04573903635
"7654",1986,"CIV","Transport",1.1692429150682
"7655",1986,"CIV","Other industrial combustion",0.694907213
"7656",1986,"CIV","Other sectors",7.023089074699
"7657",1987,"CIV","Power Industry",0.78906993535
"7658",1987,"CIV","Buildings",1.10186326375
"7659",1987,"CIV","Transport",1.1115043104832
"7660",1987,"CIV","Other industrial combustion",0.63824412705
"7661",1987,"CIV","Other sectors",6.9990145897876
"7662",1988,"CIV","Power Industry",0.6996903331988
"7663",1988,"CIV","Buildings",1.2004454988
"7664",1988,"CIV","Transport",1.123432911989
"7665",1988,"CIV","Other industrial combustion",0.6522688506
"7666",1988,"CIV","Other sectors",6.99696730403289
"7667",1989,"CIV","Power Industry",0.4879938980446
"7668",1989,"CIV","Buildings",1.19195586415
"7669",1989,"CIV","Transport",1.2553482524504
"7670",1989,"CIV","Other industrial combustion",0.62696635145
"7671",1989,"CIV","Other sectors",6.75302192357636
"7672",1990,"CIV","Power Industry",0.4124732500586
"7673",1990,"CIV","Buildings",1.1464456557
"7674",1990,"CIV","Transport",1.2109554329426
"7675",1990,"CIV","Other industrial combustion",0.58699549135
"7676",1990,"CIV","Other sectors",6.90825203178962
"7677",1991,"CIV","Power Industry",0.4503858433814
"7678",1991,"CIV","Buildings",1.1991443122
"7679",1991,"CIV","Transport",1.1993380477638
"7680",1991,"CIV","Other industrial combustion",0.6172350039
