"","year","iso3c","gdp","continent"
"3604",1979,"BDI",1527682077.72451,"Africa"
"3605",1979,"BEN",2696279536.50696,"Africa"
"3606",1979,"BFA",2135478942.38886,"Africa"
"3607",1979,"BGD",35364513430.9367,"Asia"
"3608",1979,"BHR",NA,"Asia"
"3609",1979,"BHS",5984377100.94707,"Americas"
"3610",1979,"BIH",NA,"Europe"
"3611",1979,"BLR",NA,"Europe"
"3612",1979,"BLZ",319256106.447618,"Americas"
"3613",1979,"BMU",4215804962.84216,"Americas"
"3614",1979,"BOL",11997956696.7785,"Americas"
"3615",1979,"BRA",718459600555.531,"Americas"
"3616",1979,"BRB",3420704181.24354,"Americas"
"3617",1979,"BRN",11741736030.6392,"Asia"
"3618",1979,"BTN",NA,"Asia"
"3619",1979,"BWA",1482638013.95648,"Africa"
"3620",1979,"CAF",1410605198.19004,"Africa"
"3621",1979,"CAN",NA,"Americas"
"3622",1979,"CHE",NA,"Europe"
"3623",1979,"CHL",50427633455.6366,"Americas"
"3624",1979,"CHN",392055467396.687,"Asia"
"3625",1979,"CIV",23791044993.1273,"Africa"
"3626",1979,"CMR",11337071763.4672,"Africa"
"3627",1979,"COD",26355373788.6736,"Africa"
"3628",1979,"COG",2971696015.4589,"Africa"
"3629",1979,"COL",82771902522.4992,"Americas"
"3630",1979,"COM",NA,"Africa"
"3631",1979,"CPV",NA,"Africa"
"3632",1979,"CRI",14739379973.1703,"Americas"
"3633",1979,"CUB",37165871991.9382,"Americas"
"3634",1979,"CUW",NA,"Americas"
"3635",1979,"CYM",NA,"Americas"
"3636",1979,"DJI",NA,"Africa"
"3637",1979,"DMA",191326788.960031,"Americas"
"3638",1979,"DOM",14641172211.6514,"Americas"
"3639",1979,"DZA",60768171201.5106,"Africa"
"3640",1979,"ECU",32584624145.8131,"Americas"
"3641",1979,"EGY",57185627386.4369,"Africa"
"3642",1979,"ERI",NA,"Africa"
"3643",1979,"ETH",NA,"Africa"
"3644",1979,"EUR",6462782983369.64,"Europe"
"3645",1979,"FJI",2341389381.19424,"Oceania"
"3646",1979,"FRO",NA,"Europe"
"3647",1979,"FSM",NA,"Oceania"
"3648",1979,"GAB",6701028969.22081,"Africa"
"3649",1979,"GBR",1378296741844.15,"Europe"
"3650",1979,"GEO",16928230216.586,"Asia"
"3651",1979,"GHA",10590267028.772,"Africa"
"3652",1979,"GIB",NA,"Europe"
"3653",1979,"GIN",NA,"Africa"
"3654",1979,"GMB",458258683.410621,"Africa"
"3655",1979,"GNB",477450011.474611,"Africa"
"3656",1979,"GNQ",NA,"Africa"
"3657",1979,"GRD",328094816.155561,"Americas"
"3658",1979,"GRL",1247440737.49458,"Americas"
"3659",1979,"GTM",21859302107.4257,"Americas"
"3660",1979,"GUM",NA,"Oceania"
"3661",1979,"GUY",2472033983.35386,"Americas"
"3662",1979,"HKG",57722763322.5657,"Asia"
"3663",1979,"HND",6428813890.64335,"Americas"
"3664",1979,"HTI",11211290213.9584,"Americas"
"3665",1979,"IDN",143933699723.414,"Asia"
"3666",1979,"IMN",NA,"Europe"
"3667",1979,"IND",253844187414.885,"Asia"
"3668",1979,"IRN",205748047913.529,"Asia"
"3669",1979,"IRQ",31860630434.3577,"Asia"
"3670",1979,"ISL",NA,"Europe"
"3671",1979,"ISR",NA,"Asia"
"3672",1979,"JAM",8777503642.31792,"Americas"
"3673",1979,"JOR",8596673220.5112,"Asia"
"3674",1979,"JPN",2197745203430.88,"Asia"
"3675",1979,"KAZ",NA,"Asia"
"3676",1979,"KEN",19346217917.6687,"Africa"
"3677",1979,"KGZ",NA,"Asia"
"3678",1979,"KHM",NA,"Asia"
"3679",1979,"KIR",139687053.972991,"Oceania"
"3680",1979,"KNA",227759252.801383,"Americas"
"3681",1979,"KOR",157209230368.008,"Asia"
"3682",1979,"KWT",NA,"Asia"
"3683",1979,"LAO",NA,"Asia"
"3684",1979,"LBN",NA,"Asia"
"3685",1979,"LBR",NA,"Africa"
"3686",1979,"LBY",NA,"Africa"
"3687",1979,"LCA",554145522.980046,"Americas"
"3688",1979,"LIE",NA,"Europe"
"3689",1979,"LKA",13612814006.6805,"Asia"
"3690",1979,"LSO",665600416.170202,"Africa"
"3691",1979,"MAC",NA,"Asia"
"3692",1979,"MAF",NA,"Americas"
"3693",1979,"MAR",23431918634.3127,"Africa"
"3694",1979,"MCO",2492623532.59936,"Europe"
"3695",1979,"MDA",NA,"Europe"
"3696",1979,"MDG",6111811116.20726,"Africa"
"3697",1979,"MDV",NA,"Asia"
"3698",1979,"MEX",476244886369.1,"Americas"
"3699",1979,"MHL",NA,"Oceania"
"3700",1979,"MKD",NA,"Europe"
"3701",1979,"MLI",3417008137.07717,"Africa"
"3702",1979,"MMR",6144980075.92405,"Asia"
"3703",1979,"MNE",NA,"Europe"
"3704",1979,"MNG",NA,"Asia"
"3705",1979,"MNP",NA,"Oceania"
"3706",1979,"MOZ",NA,"Africa"
"3707",1979,"MRT",2304460589.62159,"Africa"
"3708",1979,"MUS",2439674204.91858,"Africa"
"3709",1979,"MWI",1874121680.98133,"Africa"
"3710",1979,"MYS",38865839262.1232,"Asia"
"3711",1979,"NAM",NA,"Africa"
"3712",1979,"NCL",NA,"Oceania"
"3713",1979,"NER",3974526127.36147,"Africa"
"3714",1979,"NGA",152189549601.911,"Africa"
"3715",1979,"NIC",5751719627.29013,"Americas"
"3716",1979,"NOR",156525038751.679,"Europe"
"3717",1979,"NPL",5333375422.54583,"Asia"
"3718",1979,"NRU",NA,"Oceania"
"3719",1979,"NZL",71949484474.9734,"Oceania"
"3720",1979,"OMN",10220223062.2157,"Asia"
"3721",1979,"PAK",49102819931.1922,"Asia"
"3722",1979,"PAN",9809824896.46423,"Americas"
"3723",1979,"PER",62229401834.0425,"Americas"
"3724",1979,"PHL",85289404733.3071,"Asia"
"3725",1979,"PLW",NA,"Oceania"
"3726",1979,"PNG",6659402299.53286,"Oceania"
"3727",1979,"PRI",50220267663.4252,"Americas"
"3728",1979,"PRK",NA,"Asia"
"3729",1979,"PRY",9818906409.64739,"Americas"
"3730",1979,"PSE",NA,"Asia"
"3731",1979,"PYF",NA,"Oceania"
"3732",1979,"QAT",NA,"Asia"
"3733",1979,"RUS",NA,"Europe"
"3734",1979,"RWA",2037384652.81295,"Africa"
"3735",1979,"SAU",324544085284.56,"Asia"
"3736",1979,"SDN",16867990187.2621,"Africa"
"3737",1979,"SEN",5689861473.77087,"Africa"
"3738",1979,"SGP",30568228105.9063,"Asia"
"3739",1979,"SLB",NA,"Oceania"
"3740",1979,"SLE",2088619488.91444,"Africa"
"3741",1979,"SLV",14875849509.3537,"Americas"
"3742",1979,"SMR",NA,"Europe"
"3743",1979,"SOM",NA,"Africa"
"3744",1979,"SRB",NA,"Europe"
"3745",1979,"SSD",NA,"Africa"
"3746",1979,"STP",NA,"Africa"
"3747",1979,"SUR",2926534064.61179,"Americas"
"3748",1979,"SWZ",681595411.886172,"Africa"
"3749",1979,"SXM",NA,"Americas"
"3750",1979,"SYC",452135806.916845,"Africa"
"3751",1979,"SYR",8957317448.48943,"Asia"
"3752",1979,"TCA",NA,"Americas"
"3753",1979,"TCD",1600847787.51187,"Africa"
"3754",1979,"TGO",1576027195.9124,"Africa"
"3755",1979,"THA",64329256453.7681,"Asia"
"3756",1979,"TJK",NA,"Asia"
"3757",1979,"TKM",NA,"Asia"
"3758",1979,"TLS",NA,"Asia"
"3759",1979,"TON",NA,"Oceania"
"3760",1979,"TTO",8899178509.35132,"Americas"
"3761",1979,"TUN",11545667381.6287,"Africa"
"3762",1979,"TUR",177683353588.86,"Asia"
"3763",1979,"TUV",NA,"Oceania"
"3764",1979,"TZA",NA,"Africa"
"3765",1979,"UGA",NA,"Africa"
"3766",1979,"UKR",NA,"Europe"
"3767",1979,"URY",22693959362.3582,"Americas"
"3768",1979,"USA",7094500066000,"Americas"
"3769",1979,"UZB",NA,"Asia"
"3770",1979,"VCT",239505988.401378,"Americas"
"3771",1979,"VEN",NA,"Americas"
"3772",1979,"VGB",NA,"Americas"
"3773",1979,"VIR",NA,"Americas"
"3774",1979,"VNM",NA,"Asia"
"3775",1979,"VUT",332992387.580994,"Oceania"
"3776",1979,"WSM",NA,"Oceania"
"3777",1979,"YEM",NA,"Asia"
"3778",1979,"ZAF",149491152332.371,"Africa"
"3779",1979,"ZMB",5986318100.43461,"Africa"
"3780",1979,"ZWE",9623126061.48612,"Africa"
"3781",1980,"ABW",NA,"Americas"
"3782",1980,"AFG",NA,"Asia"
"3783",1980,"AGO",29612271580.7811,"Africa"
"3784",1980,"ALB",4650625160.56601,"Europe"
"3785",1980,"AND",1226664494.18849,"Europe"
"3786",1980,"ARE",113750784287.714,"Asia"
"3787",1980,"ARG",287841521828.722,"Americas"
"3788",1980,"ARM",NA,"Asia"
"3789",1980,"ASM",NA,"Oceania"
"3790",1980,"ATG",422535286.105259,"Americas"
"3791",1980,"AUS",452380909091.713,"Oceania"
"3792",1980,"AZE",NA,"Asia"
"3793",1980,"BDI",1542822258.41762,"Africa"
"3794",1980,"BEN",2879134847.99149,"Africa"
"3795",1980,"BFA",2152496122.90425,"Africa"
"3796",1980,"BGD",35654198967.1819,"Asia"
"3797",1980,"BHR",7719989594.2972,"Asia"
"3798",1980,"BHS",6373079264.89301,"Americas"
"3799",1980,"BIH",NA,"Europe"
"3800",1980,"BLR",NA,"Europe"
"3801",1980,"BLZ",362153533.481736,"Americas"
"3802",1980,"BMU",4550705357.08662,"Americas"
"3803",1980,"BOL",11833371711.2865,"Americas"
"3804",1980,"BRA",784557883806.638,"Americas"
"3805",1980,"BRB",3570293792.18768,"Americas"
"3806",1980,"BRN",10920201635.4071,"Asia"
"3807",1980,"BTN",163460690.510676,"Asia"
"3808",1980,"BWA",1660360370.52724,"Africa"
"3809",1980,"CAF",1347429285.79271,"Africa"
"3810",1980,"CAN",NA,"Americas"
"3811",1980,"CHE",378450515821.263,"Europe"
"3812",1980,"CHL",54455097296.6825,"Americas"
"3813",1980,"CHN",422769661255.457,"Asia"
"3814",1980,"CIV",21184094306.3578,"Africa"
"3815",1980,"CMR",11114265236.6097,"Africa"
"3816",1980,"COD",26933851294.0447,"Africa"
"3817",1980,"COG",3495802317.75473,"Africa"
"3818",1980,"COL",86155082920.5431,"Americas"
"3819",1980,"COM",396530230.418472,"Africa"
"3820",1980,"CPV",172138338.411199,"Africa"
"3821",1980,"CRI",14850204693.6185,"Americas"
"3822",1980,"CUB",35363534232.0066,"Americas"
"3823",1980,"CUW",NA,"Americas"
"3824",1980,"CYM",NA,"Americas"
"3825",1980,"DJI",NA,"Africa"
"3826",1980,"DMA",216932401.861856,"Americas"
"3827",1980,"DOM",15807888939.8321,"Americas"
"3828",1980,"DZA",61248608600.3829,"Africa"
"3829",1980,"ECU",33793084551.9767,"Americas"
"3830",1980,"EGY",62910668706.5594,"Africa"
"3831",1980,"ERI",NA,"Africa"
"3832",1980,"ETH",NA,"Africa"
"3833",1980,"EUR",6627273978256.41,"Europe"
"3834",1980,"FJI",2303846210.80917,"Oceania"
"3835",1980,"FRO",NA,"Europe"
"3836",1980,"FSM",NA,"Oceania"
"3837",1980,"GAB",6872102027.72108,"Africa"
"3838",1980,"GBR",1350298465803.93,"Europe"
"3839",1980,"GEO",17702911106.8706,"Asia"
"3840",1980,"GHA",10640220888.6528,"Africa"
"3841",1980,"GIB",NA,"Europe"
"3842",1980,"GIN",NA,"Africa"
"3843",1980,"GMB",486991867.670496,"Africa"
"3844",1980,"GNB",401284075.064376,"Africa"
"3845",1980,"GNQ",132086051.080037,"Africa"
"3846",1980,"GRD",326340217.414506,"Americas"
"3847",1980,"GRL",1355668774.07381,"Americas"
"3848",1980,"GTM",22681207093.4547,"Americas"
"3849",1980,"GUM",NA,"Oceania"
"3850",1980,"GUY",2514896326.63382,"Americas"
"3851",1980,"HKG",63557446235.5401,"Asia"
"3852",1980,"HND",6467345247.18503,"Americas"
"3853",1980,"HTI",12038087879.0553,"Americas"
"3854",1980,"IDN",158154460835.886,"Asia"
"3855",1980,"IMN",NA,"Europe"
"3856",1980,"IND",270942678838.349,"Asia"
"3857",1980,"IRN",149518016947.142,"Asia"
"3858",1980,"IRQ",39747323863.6176,"Asia"
"3859",1980,"ISL",NA,"Europe"
"3860",1980,"ISR",NA,"Asia"
"3861",1980,"JAM",8275943106.37882,"Americas"
"3862",1980,"JOR",9558197921.26467,"Asia"
"3863",1980,"JPN",2259668679047.66,"Asia"
"3864",1980,"KAZ",NA,"Asia"
"3865",1980,"KEN",20428053820.5007,"Africa"
"3866",1980,"KGZ",NA,"Asia"
"3867",1980,"KHM",NA,"Asia"
"3868",1980,"KIR",116627888.975515,"Oceania"
"3869",1980,"KNA",246982409.411576,"Americas"
"3870",1980,"KOR",154622057494.204,"Asia"
"3871",1980,"KWT",NA,"Asia"
"3872",1980,"LAO",NA,"Asia"
"3873",1980,"LBN",NA,"Asia"
"3874",1980,"LBR",NA,"Africa"
"3875",1980,"LBY",NA,"Africa"
"3876",1980,"LCA",541840565.96433,"Americas"
"3877",1980,"LIE",NA,"Europe"
"3878",1980,"LKA",14408622723.0338,"Asia"
"3879",1980,"LSO",647331154.12653,"Africa"
"3880",1980,"MAC",NA,"Asia"
"3881",1980,"MAF",NA,"Americas"
"3882",1980,"MAR",24285347729.8959,"Africa"
"3883",1980,"MCO",2534635641.21832,"Europe"
"3884",1980,"MDA",NA,"Europe"
"3885",1980,"MDG",6170038804.48383,"Africa"
"3886",1980,"MDV",NA,"Asia"
"3887",1980,"MEX",520217776787.932,"Americas"
"3888",1980,"MHL",NA,"Oceania"
"3889",1980,"MKD",NA,"Europe"
"3890",1980,"MLI",3269193836.75659,"Africa"
"3891",1980,"MMR",6550831351.6369,"Asia"
"3892",1980,"MNE",NA,"Europe"
"3893",1980,"MNG",NA,"Asia"
"3894",1980,"MNP",NA,"Oceania"
"3895",1980,"MOZ",2817483494.79467,"Africa"
"3896",1980,"MRT",2382148800.52897,"Africa"
"3897",1980,"MUS",2194212276.71175,"Africa"
"3898",1980,"MWI",1881744603.69435,"Africa"
"3899",1980,"MYS",41758167698.0876,"Asia"
"3900",1980,"NAM",3477744830.73414,"Africa"
"3901",1980,"NCL",NA,"Oceania"
"3902",1980,"NER",3876950075.132,"Africa"
"3903",1980,"NGA",158588863033.604,"Africa"
"3904",1980,"NIC",6016973537.94566,"Americas"
"3905",1980,"NOR",163669856360.442,"Europe"
"3906",1980,"NPL",5209673422.15825,"Asia"
"3907",1980,"NRU",NA,"Oceania"
"3908",1980,"NZL",72873234889.0323,"Oceania"
"3909",1980,"OMN",10837058913.5201,"Asia"
"3910",1980,"PAK",54119018689.3169,"Asia"
"3911",1980,"PAN",11093389642.7722,"Americas"
"3912",1980,"PER",65927903901.4008,"Americas"
"3913",1980,"PHL",89725060255.1701,"Asia"
"3914",1980,"PLW",NA,"Oceania"
"3915",1980,"PNG",6506006217.40988,"Oceania"
"3916",1980,"PRI",52351347298.0358,"Americas"
"3917",1980,"PRK",NA,"Asia"
"3918",1980,"PRY",10968911058.3448,"Americas"
"3919",1980,"PSE",NA,"Asia"
"3920",1980,"PYF",NA,"Oceania"
"3921",1980,"QAT",NA,"Asia"
"3922",1980,"RUS",NA,"Europe"
"3923",1980,"RWA",2219763428.61915,"Africa"
"3924",1980,"SAU",342888802103.134,"Asia"
"3925",1980,"SDN",17125110673.4931,"Africa"
"3926",1980,"SEN",5916759605.78595,"Africa"
"3927",1980,"SGP",33659659586.849,"Asia"
"3928",1980,"SLB",547373489.117051,"Oceania"
"3929",1980,"SLE",2189781852.31465,"Africa"
"3930",1980,"SLV",12519981409.9849,"Americas"
"3931",1980,"SMR",NA,"Europe"
"3932",1980,"SOM",NA,"Africa"
"3933",1980,"SRB",NA,"Europe"
"3934",1980,"SSD",NA,"Africa"
"3935",1980,"STP",NA,"Africa"
"3936",1980,"SUR",2668999066.92596,"Americas"
"3937",1980,"SWZ",766447580.311598,"Africa"
"3938",1980,"SXM",NA,"Americas"
"3939",1980,"SYC",432926715.028092,"Africa"
"3940",1980,"SYR",10256855539.7892,"Asia"
"3941",1980,"TCA",NA,"Americas"
"3942",1980,"TCD",1504033784.15723,"Africa"
"3943",1980,"TGO",1805763988.47931,"Africa"
"3944",1980,"THA",67657356915.0781,"Asia"
"3945",1980,"TJK",NA,"Asia"
"3946",1980,"TKM",NA,"Asia"
"3947",1980,"TLS",NA,"Asia"
"3948",1980,"TON",NA,"Oceania"
"3949",1980,"TTO",9823875252.07903,"Americas"
"3950",1980,"TUN",12402210379.189,"Africa"
"3951",1980,"TUR",173334819278.224,"Asia"
"3952",1980,"TUV",NA,"Oceania"
"3953",1980,"TZA",NA,"Africa"
"3954",1980,"UGA",NA,"Africa"
"3955",1980,"UKR",NA,"Europe"
"3956",1980,"URY",24020058388.2092,"Americas"
"3957",1980,"USA",7076284960000,"Americas"
"3958",1980,"UZB",NA,"Asia"
"3959",1980,"VCT",245357604.074108,"Americas"
"3960",1980,"VEN",NA,"Americas"
"3961",1980,"VGB",NA,"Americas"
"3962",1980,"VIR",NA,"Americas"
"3963",1980,"VNM",NA,"Asia"
"3964",1980,"VUT",295031899.042488,"Oceania"
"3965",1980,"WSM",NA,"Oceania"
"3966",1980,"YEM",NA,"Asia"
"3967",1980,"ZAF",159388341261.573,"Africa"
"3968",1980,"ZMB",6168040110.67307,"Africa"
"3969",1980,"ZWE",11010846652.4865,"Africa"
"3970",1981,"ABW",NA,"Americas"
"3971",1981,"AFG",NA,"Asia"
"3972",1981,"AGO",28309331270.146,"Africa"
"3973",1981,"ALB",4917833121.09044,"Europe"
"3974",1981,"AND",1225039476.39239,"Europe"
"3975",1981,"ARE",119050634295.813,"Asia"
"3976",1981,"ARG",272903153788.289,"Americas"
"3977",1981,"ARM",NA,"Asia"
"3978",1981,"ASM",NA,"Oceania"
"3979",1981,"ATG",438654653.040003,"Americas"
"3980",1981,"AUS",467485036059.805,"Oceania"
"3981",1981,"AZE",NA,"Asia"
"3982",1981,"BDI",1730479981.26805,"Africa"
"3983",1981,"BEN",3165730586.35962,"Africa"
"3984",1981,"BFA",2244091363.48858,"Africa"
"3985",1981,"BGD",38233403645.338,"Asia"
"3986",1981,"BHR",7309541111.89847,"Asia"
"3987",1981,"BHS",5785073155.85173,"Americas"
"3988",1981,"BIH",NA,"Europe"
"3989",1981,"BLR",NA,"Europe"
"3990",1981,"BLZ",366259524.578124,"Americas"
"3991",1981,"BMU",4659055484.63625,"Americas"
"3992",1981,"BOL",11865986853.023,"Americas"
"3993",1981,"BRA",751214173744.859,"Americas"
"3994",1981,"BRB",3502467079.78312,"Americas"
"3995",1981,"BRN",8755084285.29789,"Asia"
"3996",1981,"BTN",188179698.080391,"Asia"
"3997",1981,"BWA",1810869671.52186,"Africa"
"3998",1981,"CAF",1326618703.1175,"Africa"
"3999",1981,"CAN",NA,"Americas"
"4000",1981,"CHE",384510779908.155,"Europe"
"4001",1981,"CHL",58008494078.1735,"Americas"
"4002",1981,"CHN",444384863998.942,"Asia"
"4003",1981,"CIV",21925643296.1029,"Africa"
"4004",1981,"CMR",13012879851.2635,"Africa"
"4005",1981,"COD",27566937952.9985,"Africa"
"4006",1981,"COG",4111752984.1697,"Africa"
"4007",1981,"COL",88116724524.0005,"Americas"
"4008",1981,"COM",411855842.116825,"Africa"
"4009",1981,"CPV",186686717.516699,"Africa"
"4010",1981,"CRI",14514344221.3712,"Americas"
"4011",1981,"CUB",42326025083.4645,"Americas"
"4012",1981,"CUW",NA,"Americas"
"4013",1981,"CYM",NA,"Americas"
"4014",1981,"DJI",NA,"Africa"
"4015",1981,"DMA",240424729.696919,"Americas"
"4016",1981,"DOM",16484445637.7451,"Americas"
"4017",1981,"DZA",63086064461.9983,"Africa"
"4018",1981,"ECU",35689844469.6974,"Americas"
"4019",1981,"EGY",67533693103.2957,"Africa"
"4020",1981,"ERI",NA,"Africa"
"4021",1981,"ETH",10919391170.2675,"Africa"
"4022",1981,"EUR",6661190035883.21,"Europe"
"4023",1981,"FJI",2449679458.19669,"Oceania"
"4024",1981,"FRO",NA,"Europe"
"4025",1981,"FSM",NA,"Oceania"
"4026",1981,"GAB",7222258254.41941,"Africa"
"4027",1981,"GBR",1339661573144.66,"Europe"
"4028",1981,"GEO",18635398434.3041,"Asia"
"4029",1981,"GHA",10267486827.6424,"Africa"
"4030",1981,"GIB",NA,"Europe"
"4031",1981,"GIN",NA,"Africa"
"4032",1981,"GMB",503169221.352462,"Africa"
"4033",1981,"GNB",474187472.373751,"Africa"
"4034",1981,"GNQ",139706650.792989,"Africa"
"4035",1981,"GRD",331346888.233504,"Americas"
"4036",1981,"GRL",1364687761.36576,"Americas"
"4037",1981,"GTM",22827922434.5367,"Americas"
"4038",1981,"GUM",NA,"Oceania"
"4039",1981,"GUY",2552523348.39233,"Americas"
"4040",1981,"HKG",69443327969.1744,"Asia"
"4041",1981,"HND",6388312023.17582,"Americas"
"4042",1981,"HTI",11694676176.986,"Americas"
"4043",1981,"IDN",170691612970.702,"Asia"
"4044",1981,"IMN",NA,"Europe"
"4045",1981,"IND",287216047833.206,"Asia"
"4046",1981,"IRN",141791218241.364,"Asia"
"4047",1981,"IRQ",39457674180.3478,"Asia"
"4048",1981,"ISL",NA,"Europe"
"4049",1981,"ISR",NA,"Asia"
"4050",1981,"JAM",8494382320.69193,"Americas"
"4051",1981,"JOR",11200173733.0455,"Asia"
"4052",1981,"JPN",2354785736745.79,"Asia"
"4053",1981,"KAZ",NA,"Asia"
"4054",1981,"KEN",21198915459.9316,"Africa"
"4055",1981,"KGZ",NA,"Asia"
"4056",1981,"KHM",NA,"Asia"
"4057",1981,"KIR",112772421.571365,"Oceania"
"4058",1981,"KNA",250802988.660859,"Americas"
"4059",1981,"KOR",165826244355.892,"Asia"
"4060",1981,"KWT",NA,"Asia"
"4061",1981,"LAO",NA,"Asia"
"4062",1981,"LBN",NA,"Asia"
"4063",1981,"LBR",NA,"Africa"
"4064",1981,"LBY",NA,"Africa"
"4065",1981,"LCA",576032077.515673,"Americas"
"4066",1981,"LIE",NA,"Europe"
"4067",1981,"LKA",15229845744.0159,"Asia"
"4068",1981,"LSO",651827763.249178,"Africa"
"4069",1981,"MAC",NA,"Asia"
"4070",1981,"MAF",NA,"Americas"
"4071",1981,"MAR",23861948494.5933,"Africa"
"4072",1981,"MCO",2558014572.11197,"Europe"
"4073",1981,"MDA",NA,"Europe"
"4074",1981,"MDG",5565375001.64439,"Africa"
"4075",1981,"MDV",NA,"Asia"
"4076",1981,"MEX",564569498226.919,"Americas"
"4077",1981,"MHL",79709217.7151777,"Oceania"
"4078",1981,"MKD",NA,"Europe"
"4079",1981,"MLI",3318519573.83801,"Africa"
"4080",1981,"MMR",7017049637.27938,"Asia"
"4081",1981,"MNE",NA,"Europe"
"4082",1981,"MNG",2484401249.495,"Asia"
"4083",1981,"MNP",NA,"Oceania"
"4084",1981,"MOZ",2958357752.63352,"Africa"
"4085",1981,"MRT",2464339804.7297,"Africa"
"4086",1981,"MUS",2323283586.22508,"Africa"
"4087",1981,"MWI",1782198070.76953,"Africa"
"4088",1981,"MYS",44657063211.2662,"Asia"
"4089",1981,"NAM",3511529365.45185,"Africa"
"4090",1981,"NCL",NA,"Oceania"
"4091",1981,"NER",3870062050.27184,"Africa"
"4092",1981,"NGA",137769506631.921,"Africa"
"4093",1981,"NIC",6339681289.43029,"Americas"
"4094",1981,"NOR",166285749715.821,"Europe"
"4095",1981,"NPL",5644263031.52377,"Asia"
"4096",1981,"NRU",NA,"Oceania"
"4097",1981,"NZL",76266047176.5547,"Oceania"
"4098",1981,"OMN",12684460841.8134,"Asia"
"4099",1981,"PAK",58405658207.1829,"Asia"
"4100",1981,"PAN",12114736889.0299,"Americas"
"4101",1981,"PER",69588248693.6544,"Americas"
"4102",1981,"PHL",92795639106.2388,"Asia"
"4103",1981,"PLW",NA,"Oceania"
"4104",1981,"PNG",6488125788.42671,"Oceania"
"4105",1981,"PRI",52952313136.7268,"Americas"
"4106",1981,"PRK",NA,"Asia"
"4107",1981,"PRY",11974810533.2035,"Americas"
"4108",1981,"PSE",NA,"Asia"
"4109",1981,"PYF",NA,"Oceania"
"4110",1981,"QAT",NA,"Asia"
"4111",1981,"RUS",NA,"Europe"
"4112",1981,"RWA",2340434196.59085,"Africa"
"4113",1981,"SAU",349551146814.458,"Asia"
"4114",1981,"SDN",18398801680.8199,"Africa"
"4115",1981,"SEN",6223261342.33759,"Africa"
"4116",1981,"SGP",37300334594.1228,"Asia"
"4117",1981,"SLB",537559469.488942,"Oceania"
"4118",1981,"SLE",2252878852.1188,"Africa"
"4119",1981,"SLV",11803714468.9864,"Americas"
"4120",1981,"SMR",NA,"Europe"
"4121",1981,"SOM",NA,"Africa"
"4122",1981,"SRB",NA,"Europe"
"4123",1981,"SSD",NA,"Africa"
"4124",1981,"STP",NA,"Africa"
"4125",1981,"SUR",2858498000.6777,"Americas"
"4126",1981,"SWZ",878666551.145336,"Africa"
"4127",1981,"SXM",NA,"Americas"
"4128",1981,"SYC",397361011.010733,"Africa"
"4129",1981,"SYR",11052309956.5976,"Asia"
"4130",1981,"TCA",NA,"Americas"
"4131",1981,"TCD",1519719624.7614,"Africa"
"4132",1981,"TGO",1745899552.13475,"Africa"
"4133",1981,"THA",71653787520.0173,"Asia"
"4134",1981,"TJK",NA,"Asia"
"4135",1981,"TKM",NA,"Asia"
"4136",1981,"TLS",NA,"Asia"
"4137",1981,"TON",222219778.810433,"Oceania"
"4138",1981,"TTO",10273534510.8156,"Americas"
"4139",1981,"TUN",13086077291.7923,"Africa"
"4140",1981,"TUR",181753082640.651,"Asia"
"4141",1981,"TUV",NA,"Oceania"
"4142",1981,"TZA",NA,"Africa"
"4143",1981,"UGA",NA,"Africa"
"4144",1981,"UKR",NA,"Europe"
"4145",1981,"URY",24394665569.8204,"Americas"
"4146",1981,"USA",7255861209000,"Americas"
"4147",1981,"UZB",NA,"Asia"
"4148",1981,"VCT",256678402.256845,"Americas"
"4149",1981,"VEN",NA,"Americas"
"4150",1981,"VGB",NA,"Americas"
"4151",1981,"VIR",NA,"Americas"
"4152",1981,"VNM",NA,"Asia"
"4153",1981,"VUT",307948267.765611,"Oceania"
"4154",1981,"WSM",NA,"Oceania"
"4155",1981,"YEM",NA,"Asia"
"4156",1981,"ZAF",167932731713.159,"Africa"
"4157",1981,"ZMB",6548482197.51558,"Africa"
"4158",1981,"ZWE",12390001976.3607,"Africa"
"4159",1982,"ABW",NA,"Americas"
"4160",1982,"AFG",NA,"Asia"
"4161",1982,"AGO",28309331270.146,"Africa"
"4162",1982,"ALB",5062840191.20539,"Europe"
"4163",1982,"AND",1240309117.08973,"Europe"
"4164",1982,"ARE",111051245756.387,"Asia"
"4165",1982,"ARG",270895516735.076,"Americas"
"4166",1982,"ARM",NA,"Asia"
"4167",1982,"ASM",NA,"Oceania"
"4168",1982,"ATG",438286129.335493,"Americas"
"4169",1982,"AUS",483018946079.612,"Oceania"
"4170",1982,"AZE",NA,"Asia"
"4171",1982,"BDI",1712247647.29676,"Africa"
"4172",1982,"BEN",3236486765.25439,"Africa"
"4173",1982,"BFA",2458675792.05988,"Africa"
"4174",1982,"BGD",39049429821.9031,"Asia"
"4175",1982,"BHR",6757216271.72362,"Asia"
"4176",1982,"BHS",6172609291.67674,"Americas"
"4177",1982,"BIH",NA,"Europe"
"4178",1982,"BLR",NA,"Europe"
"4179",1982,"BLZ",365865024.87455,"Americas"
"4180",1982,"BMU",4412805194.75061,"Americas"
"4181",1982,"BOL",11398616361.4361,"Americas"
"4182",1982,"BRA",757449251386.938,"Americas"
"4183",1982,"BRB",3330813323.00542,"Americas"
"4184",1982,"BRN",9101492760.0317,"Asia"
